id,chapter,model_name,gdp_rating,interest_rate_rating,inflation_rating,employment_rating,stock_market_rating,confidence_level,justification
942,1973-4-new_york,ai21.j2-ultra-v1,1,-1,1,0,0,medium,This is a mock justification for testing purposes.
943,1973-4-new_york,amazon.titan-text-express-v1,0,-1,0,1,0,medium,This is a mock justification for testing purposes.
944,1973-4-new_york,anthropic.claude-instant-v1,1,1,-1,1,1,low,This is a mock justification for testing purposes.
945,1973-4-new_york,anthropic.claude-instant-v1-100k,-1,1,1,-1,1,medium,This is a mock justification for testing purposes.
946,1973-4-new_york,anthropic.claude-instant-v1-1k,1,-1,1,0,-1,high,This is a mock justification for testing purposes.
947,1973-4-new_york,anthropic.claude-instant-v1-10k,1,-1,-1,-1,1,medium,This is a mock justification for testing purposes.
948,1973-4-new_york,anthropic.claude-instant-v1-100k,0,0,-1,1,0,medium,This is a mock justification for testing purposes.
949,1973-4-new_york,anthropic.claude-instant-v1-1k,0,-1,-1,-1,1,high,This is a mock justification for testing purposes.
950,1973-4-new_york,anthropic.claude-instant-v1-10k,0,-1,-1,1,1,low,This is a mock justification for testing purposes.
951,1973-4-new_york,anthropic.claude-instant-v1-100k,-1,0,0,-1,1,medium,This is a mock justification for testing purposes.
952,1973-4-new_york,anthropic.claude-instant-v1-1k,-1,0,-1,0,1,low,This is a mock justification for testing purposes.
953,1973-4-new_york,anthropic.claude-instant-v1-10k,1,0,1,1,-1,high,This is a mock justification for testing purposes.
954,1973-4-new_york,anthropic.claude-instant-v1-100k,1,0,1,0,0,medium,This is a mock justification for testing purposes.
955,1973-4-new_york,anthropic.claude-instant-v1-1k,0,-1,1,0,0,medium,This is a mock justification for testing purposes.
956,1973-4-new_york,anthropic.claude-instant-v1-10k,0,1,1,-1,-1,low,This is a mock justification for testing purposes.
957,1973-4-new_york,anthropic.claude-instant-v1-100k,1,-1,-1,1,1,high,This is a mock justification for testing purposes.
958,1973-4-new_york,anthropic.claude-instant-v1-1k,0,0,-1,0,0,high,This is a mock justification for testing purposes.
959,1973-4-new_york,anthropic.claude-instant-v1-10k,1,0,1,0,1,medium,This is a mock justification for testing purposes.
960,1973-4-new_york,anthropic.claude-instant-v1-100k,1,-1,1,-1,0,medium,This is a mock justification for testing purposes.
961,1973-4-philadelphia,anthropic.claude-v2,-1,1,0,0,1,high,This is a mock justification for testing purposes.
962,1973-4-philadelphia,ai21.j2-ultra-v1,-1,1,-1,1,0,high,This is a mock justification for testing purposes.
963,1973-4-philadelphia,amazon.titan-text-express-v1,1,1,1,-1,-1,high,This is a mock justification for testing purposes.
964,1973-4-philadelphia,anthropic.claude-instant-v1,1,0,-1,1,0,high,This is a mock justification for testing purposes.
965,1973-4-philadelphia,anthropic.claude-instant-v1-100k,1,1,0,-1,0,medium,This is a mock justification for testing purposes.
966,1973-4-philadelphia,anthropic.claude-instant-v1-1k,-1,0,-1,1,0,low,This is a mock justification for testing purposes.
967,1973-4-philadelphia,anthropic.claude-instant-v1-10k,0,1,-1,0,-1,low,This is a mock justification for testing purposes.
968,1973-4-philadelphia,anthropic.claude-instant-v1-100k,0,0,-1,0,-1,high,This is a mock justification for testing purposes.
969,1973-4-philadelphia,anthropic.claude-instant-v1-1k,-1,-1,-1,1,-1,low,This is a mock justification for testing purposes.
970,1973-4-philadelphia,anthropic.claude-instant-v1-10k,-1,0,1,-1,-1,low,This is a mock justification for testing purposes.
971,1973-4-philadelphia,anthropic.claude-instant-v1-100k,-1,0,0,1,-1,low,This is a mock justification for testing purposes.
972,1973-4-philadelphia,anthropic.claude-instant-v1-1k,1,1,-1,0,-1,low,This is a mock justification for testing purposes.
973,1973-4-philadelphia,anthropic.claude-instant-v1-10k,-1,-1,-1,1,0,low,This is a mock justification for testing purposes.
974,1973-4-philadelphia,anthropic.claude-instant-v1-100k,-1,-1,-1,0,1,high,This is a mock justification for testing purposes.
975,1973-4-philadelphia,anthropic.claude-instant-v1-1k,0,0,0,-1,0,medium,This is a mock justification for testing purposes.
976,1973-4-philadelphia,anthropic.claude-instant-v1-10k,-1,1,-1,0,1,low,This is a mock justification for testing purposes.
977,1973-4-philadelphia,anthropic.claude-instant-v1-100k,1,1,0,0,1,low,This is a mock justification for testing purposes.
978,1973-4-philadelphia,anthropic.claude-instant-v1-1k,0,-1,0,-1,-1,high,This is a mock justification for testing purposes.
979,1973-4-philadelphia,anthropic.claude-instant-v1-10k,0,0,1,1,-1,high,This is a mock justification for testing purposes.
980,1973-4-philadelphia,anthropic.claude-instant-v1-100k,0,-1,1,0,-1,medium,This is a mock justification for testing purposes.
981,1973-4-richmond,anthropic.claude-v2,1,0,1,1,-1,low,This is a mock justification for testing purposes.
982,1973-4-richmond,ai21.j2-ultra-v1,-1,1,1,1,1,high,This is a mock justification for testing purposes.
983,1973-4-richmond,amazon.titan-text-express-v1,-1,-1,0,0,0,medium,This is a mock justification for testing purposes.
984,1973-4-richmond,anthropic.claude-instant-v1,0,0,-1,1,-1,high,This is a mock justification for testing purposes.
985,1973-4-richmond,anthropic.claude-instant-v1-100k,-1,1,-1,0,-1,high,This is a mock justification for testing purposes.
986,1973-4-richmond,anthropic.claude-instant-v1-1k,-1,1,1,0,0,medium,This is a mock justification for testing purposes.
987,1973-4-richmond,anthropic.claude-instant-v1-10k,1,-1,1,1,-1,low,This is a mock justification for testing purposes.
988,1973-4-richmond,anthropic.claude-instant-v1-100k,1,-1,0,0,0,medium,This is a mock justification for testing purposes.
989,1973-4-richmond,anthropic.claude-instant-v1-1k,-1,0,1,0,1,low,This is a mock justification for testing purposes.
990,1973-4-richmond,anthropic.claude-instant-v1-10k,1,1,-1,1,-1,medium,This is a mock justification for testing purposes.
991,1973-4-richmond,anthropic.claude-instant-v1-100k,0,-1,-1,1,1,medium,This is a mock justification for testing purposes.
992,1973-4-richmond,anthropic.claude-instant-v1-1k,1,-1,-1,0,1,high,This is a mock justification for testing purposes.
993,1973-4-richmond,anthropic.claude-instant-v1-10k,0,-1,0,1,-1,medium,This is a mock justification for testing purposes.
994,1973-4-richmond,anthropic.claude-instant-v1-100k,0,-1,0,1,1,high,This is a mock justification for testing purposes.
995,1973-4-richmond,anthropic.claude-instant-v1-1k,0,0,0,0,0,low,This is a mock justification for testing purposes.
996,1973-4-richmond,anthropic.claude-instant-v1-10k,0,-1,-1,1,-1,medium,This is a mock justification for testing purposes.
997,1973-4-richmond,anthropic.claude-instant-v1-100k,-1,1,1,-1,-1,low,This is a mock justification for testing purposes.
998,1973-4-richmond,anthropic.claude-instant-v1-1k,1,-1,-1,-1,-1,medium,This is a mock justification for testing purposes.
999,1973-4-richmond,anthropic.claude-instant-v1-10k,0,-1,1,1,0,medium,This is a mock justification for testing purposes.
1000,1973-4-richmond,anthropic.claude-instant-v1-100k,0,1,1,-1,1,low,This is a mock justification for testing purposes.
1001,1973-4-san_francisco,anthropic.claude-v2,0,-1,-1,1,1,high,This is a mock justification for testing purposes.
1002,1973-4-san_francisco,ai21.j2-ultra-v1,-1,1,-1,1,-1,high,This is a mock justification for testing purposes.
1003,1973-4-san_francisco,amazon.titan-text-express-v1,0,1,0,-1,-1,low,This is a mock justification for testing purposes.
1004,1973-4-san_francisco,anthropic.claude-instant-v1,-1,1,0,1,-1,medium,This is a mock justification for testing purposes.
1005,1973-4-san_francisco,anthropic.claude-instant-v1-100k,1,-1,1,1,-1,high,This is a mock justification for testing purposes.
1006,1973-4-san_francisco,anthropic.claude-instant-v1-1k,0,0,-1,1,-1,medium,This is a mock justification for testing purposes.
1007,1973-4-san_francisco,anthropic.claude-instant-v1-10k,0,-1,1,0,0,medium,This is a mock justification for testing purposes.
1008,1973-4-san_francisco,anthropic.claude-instant-v1-100k,0,0,0,0,-1,low,This is a mock justification for testing purposes.
1009,1973-4-san_francisco,anthropic.claude-instant-v1-1k,1,1,-1,-1,0,medium,This is a mock justification for testing purposes.
1010,1973-4-san_francisco,anthropic.claude-instant-v1-10k,-1,0,0,-1,-1,low,This is a mock justification for testing purposes.
1011,1973-4-san_francisco,anthropic.claude-instant-v1-100k,1,1,-1,-1,0,medium,This is a mock justification for testing purposes.
1012,1973-4-san_francisco,anthropic.claude-instant-v1-1k,1,1,0,0,1,low,This is a mock justification for testing purposes.
1013,1973-4-san_francisco,anthropic.claude-instant-v1-10k,1,-1,-1,-1,1,low,This is a mock justification for testing purposes.
1014,1973-4-san_francisco,anthropic.claude-instant-v1-100k,0,-1,0,1,-1,medium,This is a mock justification for testing purposes.
1015,1973-4-san_francisco,anthropic.claude-instant-v1-1k,0,1,-1,0,1,low,This is a mock justification for testing purposes.
1016,1973-4-san_francisco,anthropic.claude-instant-v1-10k,1,-1,1,-1,0,low,This is a mock justification for testing purposes.
1017,1973-4-san_francisco,anthropic.claude-instant-v1-100k,-1,1,1,1,-1,high,This is a mock justification for testing purposes.
1018,1973-4-san_francisco,anthropic.claude-instant-v1-1k,0,1,0,0,0,medium,This is a mock justification for testing purposes.
1019,1973-4-san_francisco,anthropic.claude-instant-v1-10k,-1,1,1,1,0,high,This is a mock justification for testing purposes.
1020,1973-4-san_francisco,anthropic.claude-instant-v1-100k,0,-1,1,-1,0,high,This is a mock justification for testing purposes.
1021,1973-4-st_louis,anthropic.claude-v2,-1,-1,0,1,1,high,This is a mock justification for testing purposes.
1022,1973-4-st_louis,ai21.j2-ultra-v1,0,1,1,-1,-1,medium,This is a mock justification for testing purposes.
1023,1973-4-st_louis,amazon.titan-text-express-v1,1,-1,-1,0,-1,high,This is a mock justification for testing purposes.
1024,1973-4-st_louis,anthropic.claude-instant-v1,-1,1,-1,-1,1,high,This is a mock justification for testing purposes.
1025,1973-4-st_louis,anthropic.claude-instant-v1-100k,0,0,1,1,1,medium,This is a mock justification for testing purposes.
1026,1973-4-st_louis,anthropic.claude-instant-v1-1k,0,-1,0,0,-1,medium,This is a mock justification for testing purposes.
1027,1973-4-st_louis,anthropic.claude-instant-v1-10k,-1,-1,1,-1,1,medium,This is a mock justification for testing purposes.
1028,1973-4-st_louis,anthropic.claude-instant-v1-100k,0,0,0,1,-1,low,This is a mock justification for testing purposes.
1029,1973-4-st_louis,anthropic.claude-instant-v1-1k,1,0,0,1,-1,low,This is a mock justification for testing purposes.
1030,1973-4-st_louis,anthropic.claude-instant-v1-10k,1,-1,0,1,0,high,This is a mock justification for testing purposes.
1031,1973-4-st_louis,anthropic.claude-instant-v1-100k,1,1,0,1,0,low,This is a mock justification for testing purposes.
1032,1973-4-st_louis,anthropic.claude-instant-v1-1k,1,1,-1,-1,1,low,This is a mock justification for testing purposes.
1033,1973-4-st_louis,anthropic.claude-instant-v1-10k,1,-1,1,0,-1,low,This is a mock justification for testing purposes.
1034,1973-4-st_louis,anthropic.claude-instant-v1-100k,-1,0,0,-1,1,low,This is a mock justification for testing purposes.
1035,1973-4-st_louis,anthropic.claude-instant-v1-1k,-1,-1,1,1,1,low,This is a mock justification for testing purposes.
1036,1973-4-st_louis,anthropic.claude-instant-v1-10k,-1,1,0,-1,-1,low,This is a mock justification for testing purposes.
1037,1973-4-st_louis,anthropic.claude-instant-v1-100k,0,0,0,1,0,low,This is a mock justification for testing purposes.
1038,1973-4-st_louis,anthropic.claude-instant-v1-1k,-1,-1,1,-1,1,medium,This is a mock justification for testing purposes.
1039,1973-4-st_louis,anthropic.claude-instant-v1-10k,0,0,-1,0,0,medium,This is a mock justification for testing purposes.
1040,1973-4-st_louis,anthropic.claude-instant-v1-100k,1,-1,0,1,-1,medium,This is a mock justification for testing purposes.
1041,1973-5-atlanta,anthropic.claude-v2,1,1,1,-1,-1,medium,This is a mock justification for testing purposes.
1042,1973-5-atlanta,ai21.j2-ultra-v1,-1,-1,1,0,1,medium,This is a mock justification for testing purposes.
1043,1973-5-atlanta,amazon.titan-text-express-v1,1,0,1,0,-1,medium,This is a mock justification for testing purposes.
1044,1973-5-atlanta,anthropic.claude-instant-v1,-1,-1,0,0,0,medium,This is a mock justification for testing purposes.
1045,1973-5-atlanta,anthropic.claude-instant-v1-100k,1,-1,0,1,1,low,This is a mock justification for testing purposes.
1046,1973-5-atlanta,anthropic.claude-instant-v1-1k,-1,1,0,0,-1,medium,This is a mock justification for testing purposes.
1047,1973-5-atlanta,anthropic.claude-instant-v1-10k,0,-1,-1,-1,0,medium,This is a mock justification for testing purposes.
1048,1973-5-atlanta,anthropic.claude-instant-v1-100k,-1,1,-1,1,1,high,This is a mock justification for testing purposes.
1049,1973-5-atlanta,anthropic.claude-instant-v1-1k,1,-1,0,-1,-1,low,This is a mock justification for testing purposes.
1050,1973-5-atlanta,anthropic.claude-instant-v1-10k,0,0,0,0,0,low,This is a mock justification for testing purposes.
1051,1973-5-atlanta,anthropic.claude-instant-v1-100k,-1,0,-1,0,-1,low,This is a mock justification for testing purposes.
1052,1973-5-atlanta,anthropic.claude-instant-v1-1k,0,0,1,1,0,low,This is a mock justification for testing purposes.
1053,1973-5-atlanta,anthropic.claude-instant-v1-10k,-1,1,1,-1,1,low,This is a mock justification for testing purposes.
1054,1973-5-atlanta,anthropic.claude-instant-v1-100k,0,0,-1,1,0,medium,This is a mock justification for testing purposes.
1055,1973-5-atlanta,anthropic.claude-instant-v1-1k,-1,-1,0,1,0,high,This is a mock justification for testing purposes.
1056,1973-5-atlanta,anthropic.claude-instant-v1-10k,-1,0,-1,-1,-1,low,This is a mock justification for testing purposes.
1057,1973-5-atlanta,anthropic.claude-instant-v1-100k,1,1,1,0,0,low,This is a mock justification for testing purposes.
1058,1973-5-atlanta,anthropic.claude-instant-v1-1k,1,1,-1,-1,1,low,This is a mock justification for testing purposes.
1059,1973-5-atlanta,anthropic.claude-instant-v1-10k,1,1,-1,1,-1,low,This is a mock justification for testing purposes.
1060,1973-5-atlanta,anthropic.claude-instant-v1-100k,-1,1,-1,-1,0,low,This is a mock justification for testing purposes.
1061,1973-5-boston,anthropic.claude-v2,1,1,0,-1,1,high,This is a mock justification for testing purposes.
1062,1973-5-boston,ai21.j2-ultra-v1,-1,0,0,-1,-1,low,This is a mock justification for testing purposes.
1063,1973-5-boston,amazon.titan-text-express-v1,0,0,-1,0,1,low,This is a mock justification for testing purposes.
1064,1973-5-boston,anthropic.claude-instant-v1,1,-1,-1,-1,1,low,This is a mock justification for testing purposes.
1065,1973-5-boston,anthropic.claude-instant-v1-100k,1,1,0,0,0,low,This is a mock justification for testing purposes.
1066,1973-5-boston,anthropic.claude-instant-v1-1k,-1,1,1,1,0,medium,This is a mock justification for testing purposes.
1067,1973-5-boston,anthropic.claude-instant-v1-10k,0,-1,-1,1,0,low,This is a mock justification for testing purposes.
1068,1973-5-boston,anthropic.claude-instant-v1-100k,1,1,1,1,-1,medium,This is a mock justification for testing purposes.
1069,1973-5-boston,anthropic.claude-instant-v1-1k,0,0,0,0,1,low,This is a mock justification for testing purposes.
1070,1973-5-boston,anthropic.claude-instant-v1-10k,-1,1,-1,0,1,medium,This is a mock justification for testing purposes.
1071,1973-5-boston,anthropic.claude-instant-v1-100k,0,1,-1,0,1,low,This is a mock justification for testing purposes.
1072,1973-5-boston,anthropic.claude-instant-v1-1k,-1,1,1,-1,1,high,This is a mock justification for testing purposes.
1073,1973-5-boston,anthropic.claude-instant-v1-10k,-1,0,0,0,-1,medium,This is a mock justification for testing purposes.
